Stock Balance ,KABAC CABLE ACCESSORIES (M) SDN BHD (729374-H),,,,,
,,,,,,
,,,,,,
,,,,,,
Item Code,Item Description,Location,UOM,Bal. Qty,Avg. Cost,Total Cost
,,,,,,
,,,,,,
,,,,,,
CM-FM ( A )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( A )  <500pcs/roll>,HQ,ROLL,50.00,1.04,52.00
CM-FM ( B )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( B )  <500pcs/roll>,HQ,ROLL,55.00,1.04,57.20
CM-FM ( C )EC-J,CHINA( EC-J  3.5 - 7.0mm OVAL GRIP CABLE MARKER( C )  <500pcs/roll>,HQ,ROLL,77.00,1.04,80.08
CM-FM ( D )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( D )  <500pcs/roll>,HQ,ROLL,57.00,1.04,59.28
CM-FM ( E )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( E )  <500pcs/roll>,HQ,ROLL,63.00,1.04,65.52
CM-FM ( F )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( F)  <500pcs/roll>,HQ,ROLL,117.00,1.04,121.68
CM-FM ( G )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( G )  <500pcs/roll>,HQ,ROLL,47.00,1.70,79.97
CM-FM ( H ) EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( H )  <500pcs/roll>,HQ,ROLL,128.00,1.04,133.12
CM-FM ( I )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( I )  <500pcs/roll>,HQ,ROLL,57.00,1.04,59.28
CM-FM ( J )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( J )  <500pcs/roll>,HQ,ROLL,143.00,1.04,148.72
CM-FM ( K )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( K )  <500pcs/roll>,HQ,ROLL,135.00,1.04,140.40
CM-FM ( L )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( L )  <500pcs/roll>,HQ,ROLL,95.00,1.04,98.80
CM-FM ( M )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( M )  <500pcs/roll>,HQ,ROLL,95.00,1.04,98.80
CM-FM ( N )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( N )  <500pcs/roll>,HQ,ROLL,103.00,1.04,107.12
CM-FM ( O )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( O )  <500pcs/roll>,HQ,ROLL,93.00,1.04,96.72
CM-FM ( P )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( P )  <500pcs/roll>,HQ,ROLL,91.00,1.04,94.64
CM-FM ( Q )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( Q )  <500pcs/roll>,HQ,ROLL,138.00,1.04,143.52
CM-FM ( R )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( R )  <500pcs/roll>,HQ,ROLL,51.00,1.04,53.04
CM-FM ( S )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( S )  <500pcs/roll>,HQ,ROLL,49.00,1.44,70.76
CM-FM ( T )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( T )  <500pcs/roll>,HQ,ROLL,56.00,1.04,58.24
CM-FM ( U )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( U )  <500pcs/roll>,HQ,ROLL,119.00,1.04,123.76
CM-FM ( V )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( V )  <500pcs/roll>,HQ,ROLL,127.00,1.04,132.08
CM-FM ( W )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( W )  <500pcs/roll>,HQ,ROLL,111.00,1.04,115.44
CM-FM ( X )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( X )  <500pcs/roll>,HQ,ROLL,45.00,1.04,46.80
CM-FM ( Y )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( Y )  <500pcs/roll>,HQ,ROLL,119.00,1.04,123.76
CM-FM ( Z )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( Z )  <500pcs/roll>,HQ,ROLL,133.00,1.04,138.32
CM-FM (-)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( - )<500pcs/roll>(YELLOW),HQ,ROLL,47.00,9.10,427.70
CM-FM (-)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( - ) <500pcs/roll>(YELLOW),HQ,ROLL,57.00,6.58,375.06
CM-FM (/)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( / ) <500pcs/roll>(YELLOW),HQ,ROLL,154.00,9.63,"1,483.40"
CM-FM (+)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( + ) <500pcs/roll>(YELLOW),HQ,ROLL,137.00,7.29,998.73
CM-FM (+)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( + ) <500pcs/roll>(YELLOW),HQ,ROLL,90.00,6.58,592.20
CM-FM (0)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 0 ) <500pcs/roll>(YELLOW),HQ,ROLL,12.00,9.10,109.20
CM-FM (0)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 0 ) <500pcs/roll>(YELLOW),HQ,ROLL,88.00,6.58,579.04
CM-FM (1)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 1 ) <500pcs/roll>(YELLOW),HQ,ROLL,81.00,6.58,532.98
CM-FM (2)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 2 ) <500pcs/roll>(YELLOW),HQ,ROLL,64.00,9.23,590.80
CM-FM (2)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 2 ) <500pcs/roll>(YELLOW),HQ,ROLL,88.00,6.58,579.04
CM-FM (3)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 3 ) <500pcs/roll>(YELLOW),HQ,ROLL,88.00,9.36,823.60
CM-FM (3)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 3 ) <500pcs/roll>(YELLOW),HQ,ROLL,89.00,6.58,585.62
CM-FM (4)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 4 ) <500pcs/roll>(YELLOW),HQ,ROLL,35.00,9.70,339.50
CM-FM (4)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 4 ) <500pcs/roll>(YELLOW),HQ,ROLL,90.00,6.58,592.20
CM-FM (5)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 5 ) <500pcs/roll>(YELLOW),HQ,ROLL,20.00,9.70,194.00
CM-FM (5)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 5 ) <500pcs/roll>(YELLOW),HQ,ROLL,89.00,6.58,585.62
CM-FM (6)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 6 ) <500pcs/roll>(YELLOW),HQ,ROLL,66.00,9.25,610.20
CM-FM (6)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 6 ) <500pcs/roll>(YELLOW),HQ,ROLL,90.00,6.58,592.20
CM-FM (7)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 7 ) <500pcs/roll>(YELLOW),HQ,ROLL,67.00,9.10,609.70
CM-FM (7)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 7 ) <500pcs/roll>(YELLOW),HQ,ROLL,89.00,6.58,585.62
CM-FM (8)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 8 ) <500pcs/roll>(YELLOW),HQ,ROLL,59.00,9.19,542.30
CM-FM (8)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 8 ) <500pcs/roll>(YELLOW,HQ,ROLL,90.00,6.58,592.20
CM-FM (9)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 9 ) <500pcs/roll>(YELLOW),HQ,ROLL,111.00,9.43,"1,046.70"
CM-FM (9)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( 9 ) <500pcs/roll>(YELLOW),HQ,ROLL,90.00,6.58,592.20
CM-FM (A)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( A ) <500pcs/roll>(YELLOW),HQ,ROLL,66.00,9.70,640.20
CM-FM (A)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( A ) <500pcs/roll>(YELLOW),HQ,ROLL,90.00,6.58,592.20
CM-FM (B)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( B ) <500pcs/roll>(YELLOW),HQ,ROLL,94.00,9.38,881.80
CM-FM (B)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( B ) <500pcs/roll>(YELLOW),HQ,ROLL,92.00,6.58,605.36
CM-FM (BLANK)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( BLANK ) <500pcs/roll>(YELLOW),HQ,ROLL,7.00,7.30,51.10
CM-FM (C)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( C ) <500pcs/roll>(YELLOW),HQ,ROLL,23.00,9.70,223.10
CM-FM (C)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( C ) <500pcs/roll>(YELLOW),HQ,ROLL,92.00,6.58,605.36
CM-FM (D)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( D ) <500pcs/roll>(YELLOW,HQ,ROLL,54.00,9.66,521.67
CM-FM (D)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( D ) <500pcs/roll>(YELLOW),HQ,ROLL,90.00,6.58,592.20
CM-FM (E)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( E ) <500pcs/roll>(YELLOW),HQ,ROLL,52.00,9.12,474.40
CM-FM (E)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( E ) <500pcs/roll>(YELLOW),HQ,ROLL,92.00,6.58,605.36
CM-FM (F)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( F ) <500pcs/roll>(YELLOW),HQ,ROLL,75.00,9.40,705.00
CM-FM (F)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( F ) <500pcs/roll>(YELLOW),HQ,ROLL,92.00,6.58,605.36
CM-FM (G)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( G ) <500pcs/roll>(YELLOW),HQ,ROLL,76.00,9.41,715.00
CM-FM (G)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( G ) <500pcs/roll>(YELLOW),HQ,ROLL,92.00,6.58,605.36
CM-FM (H)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( H ) <500pcs/roll>(YELLOW),HQ,ROLL,95.00,9.91,941.33
CM-FM (H)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( H ) <500pcs/roll>(YELLOW),HQ,ROLL,93.00,6.58,611.94
CM-FM (I)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( I ) <500pcs/roll>(YELLOW),HQ,ROLL,60.00,9.59,575.61
CM-FM (I)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( I ) <500pcs/roll>(YELLOW),HQ,ROLL,93.00,6.58,611.94
CM-FM (J)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( J ) <500pcs/roll>(YELLOW),HQ,ROLL,44.00,7.00,308.00
CM-FM (J)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( J ) <500pcs/roll>(YELLOW),HQ,ROLL,93.00,6.58,611.94
CM-FM (K)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( K ) <500pcs/roll>(YELLOW,HQ,ROLL,25.00,7.29,182.25
CM-FM (K)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( K ) <500pcs/roll>(YELLOW),HQ,ROLL,93.00,6.58,611.94
CM-FM (L)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( L ) <500pcs/roll>(YELLOW),HQ,ROLL,43.00,9.10,391.30
CM-FM (L)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( L ) <500pcs/roll>(YELLOW),HQ,ROLL,91.00,6.58,598.78
CM-FM (M)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( M ) <500pcs/roll>(YELLOW),HQ,ROLL,20.00,10.00,200.00
CM-FM (M)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( M ) <500pcs/roll>(YELLOW),HQ,ROLL,92.00,6.58,605.36
CM-FM (N)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( N ) <500pcs/roll>(YELLOW),HQ,ROLL,64.00,9.23,590.80
CM-FM (N)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( N ) <500pcs/roll>(YELLOW),HQ,ROLL,93.00,6.58,611.94
CM-FM (O)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( O ) <500pcs/roll>(YELLOW),HQ,ROLL,35.00,7.35,257.25
CM-FM (O)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( O ) <500pcs/roll>(YELLOW),HQ,ROLL,93.00,6.58,611.94
CM-FM (P)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( P ) <500pcs/roll>(YELLOW),HQ,ROLL,49.00,9.10,445.90
CM-FM (P)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( P ) <500pcs/roll>(YELLOW),HQ,ROLL,91.00,6.58,598.78
CM-FM (Q)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( Q ) <500pcs/roll>(YELLOW),HQ,ROLL,60.00,8.82,529.20
CM-FM (Q)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( Q ) <500pcs/roll>(YELLOW),HQ,ROLL,93.00,6.58,611.94
CM-FM (R)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( R ) <500pcs/roll>(YELLOW),HQ,ROLL,105.00,9.41,988.50
CM-FM (R)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( R ) <500pcs/roll>(YELLOW),HQ,ROLL,91.00,6.58,598.78
CM-FM (S)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( S ) <500pcs/roll>(YELLOW),HQ,ROLL,53.00,9.15,485.00
CM-FM (S)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( S ) <500pcs/roll>(YELLOW),HQ,ROLL,90.00,6.58,592.20
CM-FM (T)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( T ) <500pcs/roll>(YELLOW),HQ,ROLL,68.00,9.26,629.60
CM-FM (T)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( T ) <500pcs/roll>(YELLOW),HQ,ROLL,91.00,6.58,598.78
CM-FM (U)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( U ) <500pcs/roll>(YELLOW),HQ,ROLL,44.00,10.00,440.00
CM-FM (U)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( U ) <500pcs/roll>(YELLOW),HQ,ROLL,92.00,6.58,605.36
CM-FM (V)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( V ) <500pcs/roll>(YELLOW),HQ,ROLL,58.00,9.63,558.32
CM-FM (V)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( V ) <500pcs/roll>(YELLOW),HQ,ROLL,92.00,6.58,605.36
CM-FM (W)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( W ) <500pcs/roll>(YELLOW),HQ,ROLL,65.00,9.37,609.35
CM-FM (W)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( W ) <500pcs/roll>(YELLOW),HQ,ROLL,92.00,6.58,605.36
CM-FM (X)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( X ) <500pcs/roll>(YELLOW),HQ,ROLL,68.00,8.64,587.30
CM-FM (X)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( X ) <500pcs/roll>(YELLOW),HQ,ROLL,93.00,6.58,611.94
CM-FM (Y)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( Y ) <500pcs/roll>(YELLOW),HQ,ROLL,78.00,9.32,726.60
CM-FM (Y)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( Y ) <500pcs/roll>(YELLOW),HQ,ROLL,92.00,6.58,605.36
CM-FM (Z)-T,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( Z ) <500pcs/roll>(YELLOW),HQ,ROLL,67.00,7.35,492.45
CM-FM (Z)-T1,TAIWAN 3.5 - 7.0mm OVAL GRIP CABLE MARKER ( Z ) <500pcs/roll>(YELLOW),HQ,ROLL,92.00,6.58,605.36
CMK 823-2P/1.5,PUSH IN CONNECTOR CMK 823-2P  1.5MM,HQ,PCS,"2,300.00",0.09,207.00
CMK 823-2P/2.5,PUSH IN CONNECTOR CMK 823-2P  2.5MM,HQ,PCS,"1,200.00",0.11,132.00
CMK 823-2P/4.0,PUSH IN CONNECTOR CMK 823-2P  4.0MM,HQ,PCS,800.00,0.24,188.80
CMK 823-3P/1.5,PUSH IN CONNECTOR CMK 823-3P  1.5MM,HQ,PCS,"3,000.00",0.12,366.00
CMK 823-3P/2.5,PUSH IN CONNECTOR CMK 823-3P  2.5MM,HQ,PCS,"3,000.00",0.14,405.00
CMK 823-3P/4.0,PUSH IN CONNECTOR CMK 823-3P  4.0MM,HQ,PCS,"1,300.00",0.31,403.00
CMK-612,PUSH IN CONNECTOR CMK-612,HQ,PCS,"3,000.00",0.23,702.00
CMK-613,PUSH IN CONNECTOR CNK-613,HQ,PCS,"1,800.00",0.31,550.80
COL/BOX-APB20A2,"COLOUR BOX-8"" WALL (APB20A2)",HQ,PCS,500.00,1.40,700.00
COL/BOX-APB25A2,"COLOUR BOX-10"" WALL (APB25A2)",HQ,PCS,500.00,1.63,815.00
COL/BOX-APT20B,"COLOUR BOX-8"" CEILING (APT20B)",HQ,PCS,500.00,1.82,910.00
COL/BOX-APT25B,"COLOUR BOX-10"" CEILING (APT25B)",HQ,PCS,500.00,2.25,"1,125.00"
CPC-013,16A 3 PIN PLUG (BLUE),HQ,PCS,908.00,2.62,"2,378.96"
CPC-014,16A 4 PIN PLUG (RED),HQ,PCS,417.00,3.04,"1,267.38"
CPC-015,16A 5 PIN PLUG (RED),HQ,PCS,350.00,3.67,"1,283.00"
CPC-023,32A 3 PIN PLUG (BLUE),HQ,PCS,97.00,4.10,397.70
CPC-024,32A 4 PIN PLUG (RED),HQ,PCS,186.00,4.90,911.40
CPC-025,32A 5 PIN PLUG (RED),HQ,PCS,225.00,5.62,"1,264.50"
CPC-033,63A 3 PIN PLUG (BLUE),HQ,PCS,27.00,17.00,459.00
CPC-034,63A 4 PIN PLUG (RED),HQ,PCS,98.00,18.82,"1,844.00"
CPC-035,63A 5 PIN PLUG (RED),HQ,PCS,4.00,20.00,80.00
CPC-044,125AMP 4 PIN PLUG,HQ,PCS,17.00,67.38,"1,145.46"
CPC-045,125AMP 5 PIN PLUG,HQ,PCS,5.00,71.44,357.20
CPC-1012,16AMP 3 PIN 2 WAY SOCKET,HQ,PCS,43.00,18.10,778.30
CPC-113,16A 3 PIN WALL SOCKET (BLUE),HQ,PCS,"2,045.00",3.94,"8,064.05"
CPC-114,16A 4 PIN WALL SOCKET (RED),HQ,PCS,615.00,3.99,"2,452.50"
CPC-115,16A 5 PIN WALL SOCKET (RED),HQ,PCS,382.00,4.45,"1,698.62"
CPC-123,32A 3 PIN WALL SOCKET (BLUE),HQ,PCS,471.00,4.58,"2,155.02"
CPC-124,32A 4 PIN WALL SOCKET (RED),HQ,PCS,319.00,5.24,"1,671.56"
CPC-125,32A 5 PIN WALL SOCKET (RED),HQ,PCS,206.00,6.16,"1,268.96"
CPC-133,63A 3 PIN WALL SOCKET (BLUE),HQ,PCS,45.00,25.13,"1,131.00"
CPC-134,63A 4 PIN WALL SOCKET (RED),HQ,PCS,50.00,27.00,"1,350.00"
CPC-135,63A 5 PIN WALL SOCKET (RED),HQ,PCS,26.00,30.00,780.00
CPC-144,125AMP 4 PIN WALL SOCKET,HQ,PCS,9.00,91.58,824.22
CPC-145,125AMP 5 PIN WALL SOCKET,HQ,PCS,15.00,109.00,"1,635.00"
CPC-213,16A 3 PIN COUPLER SOCKET (BLUE),HQ,PCS,"1,692.00",2.99,"5,057.78"
CPC-214,16A 4 PIN COUPLER SOCKET (RED),HQ,PCS,220.00,3.62,796.60
CPC-215,16A 5 PIN COUPLER SOCKET (RED),HQ,PCS,22.00,4.33,95.26
CPC-223,32A 3 PIN COUPLER SOCKET (BLUE),HQ,PCS,218.00,4.42,964.40
CPC-224,32A 4 PIN COUPLER SOCKET (RED),HQ,PCS,209.00,4.93,"1,029.90"
CPC-225,32A 5 PIN COUPLER SOCKET (RED),HQ,PCS,396.00,5.87,"2,324.88"
CPC-233,63A 3 PIN COUPLER SOCKET (BLUE),HQ,PCS,60.00,24.20,"1,452.00"
CPC-234,63A 4 PIN COUPLER SOCKET (RED),HQ,PCS,63.00,26.15,"1,647.39"
CPC-235,63A 5 PIN COUPLER SOCKET (RED),HQ,PCS,57.00,26.74,"1,524.00"
CPC-244,125 AMP 4 PIN COUPLER SOCKET (RED),HQ,PCS,8.00,86.55,692.40
CPC-245,125AMP 5 PIN COUPLER SOCKET,HQ,PCS,10.00,90.55,905.50
CPC-PG-11,CPC PG-11 S-TYPE WEATHERPROOF CABLE GLAND C/W WASHER (WHITE),HQ,PCS,"4,400.00",0.18,792.00
CPC-PG-13.5,CPC PG-13.5 S-TYPE WEATHERPROOF CABLE GLAND C/W WASHER (WHITE),HQ,PCS,"10,100.00",0.20,"2,020.00"
CPC-PG-16,CPC PG-16 S-TYPE WEATHERPROOF CABLE GLAND C/W WASHER (WHITE),HQ,PCS,"5,200.00",0.25,"1,275.50"
CPC-PG-21,CPC PG-21 S-TYPE WEATHERPROOF CABLE GLAND C/W WASHER (WHITE),HQ,PCS,"1,300.00",0.40,520.00
CPC-PG-29,CPC PG-29 S-TYPE WEATHERPROOF CABLE GLAND C/W WASHER (WHITE),HQ,PCS,650.00,0.70,455.00
CPC-PG-36,CPC PG-36 S-TYPE WEATHERPROOF CABLE GLAND C/W WASHER (WHITE),HQ,PCS,450.00,1.17,526.50
CPC-PG-42,CPC PG-42 S-TYPE WEATHERPROOF CABLE GLAND C/W WASHER (WHITE),HQ,PCS,300.00,1.60,480.00
CPC-PG-48,CPC PG-48 S-TYPE WEATHERPROOF CABLE GLAND C/W WASHER (WHITE),HQ,PCS,200.00,1.93,386.00
CPC-PG-63,CPC PG-63 S-TYPE WEATHERPROOF CABLE GLAND C/W WASHER (WHITE),HQ,PCS,66.00,4.18,275.88
CPC-PG-9,CPC PG-9 S-TYPE WEATHERPROOF CABLE GLAND C/W WASHER (WHITE),HQ,PCS,"1,000.00",0.15,150.00
CTB10/1.5,10mm x 1.5mm COPPER TINNED BRAID/EARTH BELT(100MTR/ROLL),HQ,MTR,499.00,5.00,"2,495.00"
CTB16/2.0,16mm X 2.0mm COPPER TINNED BRAID/EARTH BELT(100MTR/ROLL),HQ,MTR,307.40,5.70,"1,752.18"
CTB20/2.0,20mm X 2.0mm COPPER TINNED BRAID/EARTH BELT(100MTR/ROLL),HQ,MTR,578.00,8.16,"4,715.50"
CTB25/2.0,25mm X 2.0mm COPPER TINNED BRAID/EARTH BELT(100MTR/ROLL),HQ,MTR,247.00,10.40,"2,568.80"
CTB-25R,COPPER TINNED BRAID 25MM(SQ)-ROUND TYPE(100TR/ROLL),HQ,MTR,300.00,10.65,"3,195.00"
CTB6/1.0,6mm x 1.0mm COPPER TINNED BRAID /EARTH BELT(100MTR/ROLL),HQ,MTR,720.00,2.60,"1,870.40"
CTP,' C ' TEST PEN,HQ,PCS,500.00,0.55,275.00
DBV1-14,1.5mm x 14 VINYL INSULATED BLADE TERMINAL (RED) (100pcs/pack),HQ,PACK,16.00,3.76,60.16
DBV1-18-T,1.5mm x 18 VINYL INSULATED BLADE TERMINAL (RED) (100pcs/pack),HQ,PACK,326.00,7.87,"2,565.62"
DBV2-14,2.5mm x 14 VINYL INSULATED BLADE TERMINAL (BLUE) (100pcs/pack),HQ,PACK,71.00,6.09,432.39
DBV2-18,2.5mm x 18 VINYL INSULATED BLADE TERMINAL (BLUE) (100pcs/pack),HQ,PACK,87.00,8.56,744.72
DBV5-10,5.5mm x 10 VINYL INSULATED BLADE TERMINAL (YELLOW) (100pcs/pack),HQ,PACK,115.00,7.70,885.50
DBV5-18-T,5.5mm x 18 VINYL INSULATED BLADE TERMINAL (YELLOW) (100pcs/pack),HQ,PACK,299.00,12.81,"3,830.19"
DS-PCG-1515,HIBOX DS-PCG-150MM X 150MM X 100MM,HQ,PCS,10.00,41.19,411.90
DS-PCT-1515,HIBOX DS-PCT 150MM X 150MM X 100MM,HQ,PCS,19.00,41.19,782.61
DS-PG-1217,DSE HI BOX 125MM X 175MM X 75MM,HQ,PCS,38.00,26.51,"1,007.38"
DT TSW 2+3L,DT 2+3G TRAILING SOCKET C/W NEON,HQ,SET,40.00,10.50,420.00
DT-TSW 1+3L,DT 1+3G TRAILING SOCKET C/W NEON,HQ,SET,40.00,9.70,388.00
DYMO-M1011,DYMO RHINO LABELLER METAL TAPE EMBOSSING SYSTEM KIT M1011,HQ,UNIT,1.00,687.10,687.10
EC-V1.25 (BLK),1.5mm VINYL WIRE END CAP (BLACK)(100pc /pack),HQ,PACK,52.90,1.00,52.90
EC-V1.25 (BLU),1.5mm VINYL WIRE END CAP (BLUE)(100pc /pack),HQ,PACK,63.90,1.00,63.90
EC-V1.25 (GR),1.5mm VINYL WIRE END CAP (GREEN)(100pc /pack),HQ,PACK,71.90,0.77,55.14
EC-V1.25 (RD),1.5mm VINYL WIRE END CAP (RED)(100pc /pack),HQ,PACK,444.90,0.50,222.45
EC-V1.25 (YL),1.5mm VINYL WIRE END CAP (YELLOW)(100pc /pack),HQ,PACK,100.90,1.00,100.90
EC-V100 (BLK),120mm VINYL WIRE END CAP (BLACK)(100pc /pack),HQ,PACK,79.16,11.30,894.51
